latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.700005,77.20001,231.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),us_aqi (USAQI),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),dust (μg/m³),uv_index ()
2026-07-01T10:30,257.0,436,58.8,545.0,18.7,24.8,383.0,2.00

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),dust (μg/m³),uv_index ()
2025-01-15T08:00,215.1,214.7,2535.0,77.9,50.2,1.0,0.25
2025-01-15T09:00,221.7,221.7,2299.0,77.7,46.6,1.0,0.65
2025-01-15T10:00,204.9,204.4,1969.0,79.3,43.6,1.0,1.30
2025-01-15T11:00,202.6,202.1,1643.0,75.5,43.4,1.0,2.05
2025-01-15T12:00,187.7,187.2,1295.0,58.1,48.6,2.0,2.95
2025-01-15T13:00,146.7,145.3,951.0,35.3,56.7,4.0,2.70
2025-01-15T14:00,111.8,108.7,791.0,24.0,62.5,5.0,1.90
2025-01-15T15:00,107.3,103.8,961.0,33.7,62.8,6.0,0.95
2025-01-15T16:00,112.7,109.2,1316.0,55.0,60.8,6.0,0.30
2025-01-15T17:00,152.3,148.1,1597.0,64.0,53.7,8.0,0.00
2025-01-15T18:00,175.1,171.4,1722.0,79.1,60.0,7.0,0.00
2025-01-15T19:00,199.8,196.0,1774.0,99.6,68.5,7.0,0.00
2025-01-15T20:00,216.1,212.3,1747.0,112.8,73.2,6.0,0.00
2025-01-15T21:00,219.3,216.1,1618.0,112.4,70.8,6.0,0.00
2025-01-15T22:00,213.3,210.5,1411.0,104.7,64.5,5.0,0.00
2025-01-15T23:00,199.8,196.5,1192.0,95.5,58.1,5.0,0.00
2025-01-16T00:00,198.8,195.6,961.0,86.3,52.4,5.0,0.00
2025-01-16T01:00,197.9,195.1,718.0,75.7,46.6,5.0,0.00
2025-01-16T02:00,186.7,183.5,534.0,64.8,41.5,5.0,0.00
2025-01-16T03:00,178.8,176.0,425.0,52.1,37.1,5.0,0.00
2025-01-16T04:00,174.2,170.9,374.0,39.1,33.3,5.0,0.00
2025-01-16T05:00,137.8,135.5,408.0,33.0,29.3,3.0,0.00
2025-01-16T06:00,119.7,117.8,598.0,36.8,28.9,3.0,0.00
2025-01-16T07:00,119.7,117.8,872.0,41.9,28.5,3.0,0.00
2025-01-16T08:00,122.5,120.6,1038.0,44.2,29.2,3.0,0.20
2025-01-16T09:00,120.1,119.0,991.0,41.0,31.4,3.0,0.50
2025-01-16T10:00,102.7,101.0,836.0,35.0,34.7,3.0,1.25
2025-01-16T11:00,92.2,90.1,697.0,30.1,39.0,3.0,2.10
2025-01-16T12:00,96.2,93.4,589.0,26.7,45.7,3.0,2.70
2025-01-16T13:00,102.7,99.7,497.0,24.3,53.3,4.0,2.45
2025-01-16T14:00,106.4,103.4,497.0,26.1,58.1,4.0,1.65
2025-01-16T15:00,108.7,105.9,637.0,35.2,57.2,4.0,0.80
2025-01-16T16:00,111.5,109.0,869.0,48.4,53.4,3.0,0.25
2025-01-16T17:00,94.8,93.6,1125.0,50.4,49.8,1.0,0.00
2025-01-16T18:00,119.7,118.3,1429.0,58.3,53.1,1.0,0.00
2025-01-16T19:00,133.6,132.2,1757.0,69.0,57.5,1.0,0.00
2025-01-16T20:00,141.1,140.2,1964.0,75.0,59.3,1.0,0.00
2025-01-16T21:00,142.0,141.1,1980.0,72.6,56.7,1.0,0.00
2025-01-16T22:00,140.6,140.2,1875.0,65.6,51.6,1.0,0.00
2025-01-16T23:00,138.8,138.3,1718.0,57.9,45.9,1.0,0.00
2025-01-17T00:00,131.3,130.9,1497.0,50.5,39.6,1.0,0.00
2025-01-17T01:00,126.2,125.7,1225.0,42.4,32.8,1.0,0.00
2025-01-17T02:00,123.4,122.9,1006.0,35.0,27.7,1.0,0.00
2025-01-17T03:00,119.7,119.0,870.0,27.8,24.8,1.0,0.00
2025-01-17T04:00,113.6,112.9,789.0,21.2,23.6,1.0,0.00
2025-01-17T05:00,105.7,105.0,780.0,16.8,23.3,1.0,0.00
2025-01-17T06:00,100.4,99.7,899.0,21.0,28.3,1.0,0.00
2025-01-17T07:00,102.7,101.7,1090.0,26.6,35.2,1.0,0.05
2025-01-17T08:00,106.4,105.7,1207.0,29.6,41.5,1.0,0.45
2025-01-17T09:00,106.2,105.5,1182.0,27.6,46.7,1.0,1.30
2025-01-17T10:00,99.9,99.0,1083.0,23.1,51.2,1.0,2.45
2025-01-17T11:00,89.4,88.5,968.0,19.1,53.3,1.0,3.40
2025-01-17T12:00,73.8,72.9,824.0,16.0,51.5,1.0,3.75
2025-01-17T13:00,64.7,63.6,664.0,13.5,47.3,2.0,3.30
2025-01-17T14:00,60.5,59.4,586.0,13.7,43.3,2.0,2.30
2025-01-17T15:00,59.4,58.1,661.0,18.5,40.1,2.0,1.15
2025-01-17T16:00,60.3,59.1,818.0,26.1,37.1,2.0,0.35
2025-01-17T17:00,97.8,95.0,947.0,30.4,34.9,5.0,0.00
2025-01-17T18:00,104.5,102.2,1006.0,34.3,33.8,5.0,0.00
2025-01-17T19:00,108.7,106.6,1035.0,39.6,32.3,4.0,0.00
2025-01-17T20:00,112.9,110.8,1049.0,42.9,30.9,4.0,0.00
2025-01-17T21:00,115.7,113.9,1044.0,42.4,30.1,4.0,0.00
2025-01-17T22:00,119.7,117.8,1023.0,40.0,29.4,3.0,0.00
2025-01-17T23:00,121.5,120.1,1006.0,37.4,28.5,3.0,0.00
2025-01-18T00:00,120.6,119.2,1000.0,35.2,26.8,3.0,0.00
2025-01-18T01:00,122.5,121.1,997.0,32.9,24.9,2.0,0.00
2025-01-18T02:00,124.8,123.4,995.0,30.6,23.3,2.0,0.00
2025-01-18T03:00,125.3,124.3,990.0,27.6,22.1,2.0,0.00
2025-01-18T04:00,123.4,122.0,987.0,24.6,21.3,2.0,0.00
2025-01-18T05:00,138.8,137.8,996.0,33.3,26.8,2.0,0.00
2025-01-18T06:00,134.1,133.2,1033.0,34.6,29.6,2.0,0.00
2025-01-18T07:00,138.3,136.9,1081.0,36.2,33.5,2.0,0.05
2025-01-18T08:00,136.9,135.5,1109.0,36.1,36.3,2.0,0.45
2025-01-18T09:00,129.0,127.6,1100.0,32.7,36.7,2.0,1.20
2025-01-18T10:00,120.6,119.2,1070.0,27.7,36.0,3.0,2.10
2025-01-18T11:00,105.2,103.1,1029.0,23.4,36.4,4.0,2.90
2025-01-18T12:00,92.4,89.6,931.0,18.8,39.0,5.0,3.55
2025-01-18T13:00,83.6,80.1,822.0,15.1,42.8,6.0,3.30
2025-01-18T14:00,77.3,73.3,855.0,18.2,46.5,7.0,2.25
2025-01-18T15:00,73.3,69.2,1113.0,32.7,48.2,7.0,1.20
2025-01-18T16:00,75.0,71.0,1514.0,54.1,50.0,6.0,0.35
2025-01-18T17:00,120.6,116.4,1961.0,76.9,63.0,7.0,0.00
2025-01-18T18:00,162.1,157.9,2481.0,94.8,83.0,7.0,0.00
2025-01-18T19:00,201.6,197.4,3047.0,119.0,110.2,7.0,0.00
2025-01-18T20:00,236.1,231.9,3485.0,134.2,128.3,7.0,0.00
2025-01-18T21:00,261.7,257.0,3770.0,132.3,129.2,7.0,0.00
2025-01-18T22:00,271.0,267.3,3928.0,121.4,120.9,6.0,0.00
2025-01-18T23:00,241.2,238.4,3859.0,110.3,110.9,6.0,0.00
2025-01-19T00:00,223.5,219.8,3404.0,101.2,100.3,6.0,0.00
2025-01-19T01:00,214.7,210.9,2723.0,91.8,88.0,7.0,0.00
2025-01-19T02:00,210.9,207.2,2192.0,84.3,78.7,7.0,0.00
2025-01-19T03:00,210.9,206.8,1950.0,79.9,74.3,7.0,0.00
2025-01-19T04:00,209.1,204.9,1859.0,77.4,72.8,8.0,0.00
2025-01-19T05:00,245.9,241.2,1877.0,93.5,116.8,9.0,0.00
2025-01-19T06:00,245.9,241.2,2068.0,93.4,123.9,8.0,0.00
2025-01-19T07:00,262.6,258.0,2368.0,92.8,132.7,8.0,0.05
2025-01-19T08:00,275.7,271.9,2547.0,88.0,132.6,7.0,0.40
2025-01-19T09:00,210.0,206.8,2513.0,75.9,115.1,7.0,1.20
2025-01-19T10:00,159.3,155.1,2358.0,59.8,88.7,7.0,2.20
2025-01-19T11:00,128.5,124.8,2129.0,45.8,68.0,7.0,3.05
2025-01-19T12:00,105.9,102.7,1754.0,34.2,59.2,6.0,3.30
2025-01-19T13:00,94.8,92.2,1304.0,24.8,56.1,5.0,2.85
2025-01-19T14:00,90.6,88.5,1040.0,23.0,54.5,4.0,1.90
2025-01-19T15:00,88.9,86.8,1106.0,33.8,53.2,3.0,0.95
2025-01-19T16:00,92.0,90.3,1358.0,52.2,53.4,2.0,0.30
2025-01-19T17:00,124.8,122.9,1621.0,63.6,61.0,3.0,0.00
2025-01-19T18:00,145.8,144.4,1847.0,73.4,63.6,3.0,0.00
2025-01-19T19:00,161.1,159.7,2083.0,86.6,67.1,3.0,0.00
2025-01-19T20:00,171.8,170.4,2298.0,94.3,69.4,3.0,0.00
2025-01-19T21:00,181.6,180.2,2542.0,92.3,70.1,3.0,0.00
2025-01-19T22:00,187.2,185.8,2765.0,84.9,69.6,2.0,0.00
2025-01-19T23:00,184.4,183.0,2785.0,75.9,66.3,2.0,0.00
2025-01-20T00:00,171.4,170.0,2436.0,65.8,58.2,2.0,0.00
2025-01-20T01:00,156.9,156.0,1884.0,54.1,47.5,2.0,0.00
2025-01-20T02:00,144.4,143.4,1448.0,43.9,39.0,2.0,0.00
2025-01-20T03:00,136.0,135.0,1238.0,35.6,34.6,2.0,0.00
2025-01-20T04:00,128.5,127.6,1144.0,28.7,32.4,1.0,0.00
2025-01-20T05:00,115.0,114.3,1147.0,21.4,30.7,1.0,0.00
2025-01-20T06:00,109.9,109.2,1307.0,24.8,32.9,1.0,0.00
2025-01-20T07:00,112.0,111.3,1564.0,29.3,35.8,1.0,0.05
2025-01-20T08:00,113.6,112.9,1724.0,31.4,37.7,1.0,0.50
2025-01-20T09:00,115.0,114.6,1701.0,28.9,37.6,1.0,1.40
2025-01-20T10:00,112.0,111.3,1580.0,24.0,36.5,1.0,2.65
2025-01-20T11:00,101.5,100.8,1427.0,19.3,34.9,1.0,3.65
2025-01-20T12:00,83.4,82.7,1219.0,14.7,32.7,1.0,4.00
2025-01-20T13:00,70.8,70.1,978.0,10.3,30.1,1.0,3.50
2025-01-20T14:00,65.2,64.5,833.0,9.9,28.2,1.0,2.40
2025-01-20T15:00,62.9,62.2,858.0,16.1,27.4,1.0,1.20
2025-01-20T16:00,64.7,64.0,979.0,26.2,27.3,1.0,0.35
2025-01-20T17:00,81.5,81.0,1104.0,33.8,27.6,1.0,0.00
2025-01-20T18:00,91.0,90.6,1223.0,38.0,28.8,1.0,0.00
2025-01-20T19:00,96.6,96.2,1346.0,43.5,30.4,1.0,0.00
2025-01-20T20:00,99.4,99.0,1406.0,45.9,31.1,1.0,0.00
2025-01-20T21:00,100.1,99.4,1359.0,42.4,30.0,1.0,0.00
2025-01-20T22:00,100.6,99.7,1249.0,35.8,28.0,2.0,0.00
2025-01-20T23:00,99.4,98.3,1138.0,29.5,25.9,2.0,0.00
2025-01-21T00:00,95.7,94.8,1031.0,24.4,23.8,2.0,0.00
2025-01-21T01:00,93.1,92.4,922.0,19.6,21.6,1.0,0.00
2025-01-21T02:00,91.5,91.0,859.0,16.1,20.3,1.0,0.00
2025-01-21T03:00,90.6,90.1,854.0,13.8,20.0,1.0,0.00
2025-01-21T04:00,89.9,89.6,893.0,12.8,20.6,1.0,0.00
2025-01-21T05:00,89.4,88.9,987.0,13.1,22.6,0.0,0.00
2025-01-21T06:00,90.6,90.3,1187.0,19.1,25.1,0.0,0.00
2025-01-21T07:00,97.3,97.1,1441.0,27.1,28.5,1.0,0.05
2025-01-21T08:00,102.4,102.0,1600.0,31.6,30.9,1.0,0.50
2025-01-21T09:00,104.8,104.3,1591.0,29.5,31.5,1.0,1.55
2025-01-21T10:00,101.0,100.4,1487.0,23.9,31.1,2.0,2.85
2025-01-21T11:00,92.4,91.5,1357.0,18.8,30.1,2.0,3.90
2025-01-21T12:00,76.8,75.9,1187.0,14.7,28.4,2.0,4.30
2025-01-21T13:00,59.8,58.6,990.0,11.1,26.2,2.0,3.80
2025-01-21T14:00,48.8,47.6,882.0,11.0,24.5,2.0,2.65
2025-01-21T15:00,44.8,43.7,933.0,16.8,23.7,2.0,1.35
2025-01-21T16:00,45.5,44.5,1072.0,26.0,23.3,1.0,0.40
2025-01-21T17:00,67.5,65.7,1197.0,35.9,25.2,4.0,0.05
2025-01-21T18:00,76.6,75.0,1286.0,40.1,26.1,4.0,0.00
2025-01-21T19:00,81.3,79.9,1362.0,45.7,27.4,3.0,0.00
2025-01-21T20:00,84.5,82.9,1391.0,48.7,28.0,3.0,0.00
2025-01-21T21:00,87.1,85.2,1349.0,46.9,27.6,4.0,0.00
2025-01-21T22:00,91.0,88.5,1261.0,42.5,26.5,5.0,0.00
2025-01-21T23:00,93.1,89.9,1167.0,37.4,24.9,6.0,0.00
2025-01-22T00:00,91.3,87.8,1068.0,31.7,22.5,6.0,0.00
2025-01-22T01:00,90.1,86.6,963.0,25.4,19.7,6.0,0.00
2025-01-22T02:00,88.9,85.7,894.0,20.6,17.7,6.0,0.00
2025-01-22T03:00,87.5,84.5,856.0,17.7,16.8,6.0,0.00
2025-01-22T04:00,85.9,83.4,854.0,16.3,16.8,5.0,0.00
2025-01-22T05:00,83.4,81.3,946.0,16.9,18.5,4.0,0.00
2025-01-22T06:00,85.2,83.1,1232.0,24.0,23.0,4.0,0.00
2025-01-22T07:00,95.7,93.4,1612.0,33.6,29.2,4.0,0.05
2025-01-22T08:00,105.5,103.1,1847.0,39.2,33.7,4.0,0.55
2025-01-22T09:00,104.5,102.0,1818.0,37.1,34.7,5.0,1.60
2025-01-22T10:00,101.5,97.8,1642.0,31.1,34.0,8.0,2.95
2025-01-22T11:00,92.9,87.3,1435.0,25.5,33.8,10.0,4.00
2025-01-22T12:00,77.1,68.7,1167.0,20.2,35.0,13.0,4.15
2025-01-22T13:00,61.7,51.7,867.0,15.3,36.7,16.0,3.45
2025-01-22T14:00,53.2,43.4,735.0,15.9,38.0,18.0,2.25
2025-01-22T15:00,50.3,41.3,942.0,26.7,38.7,17.0,1.05
2025-01-22T16:00,53.1,45.8,1317.0,43.0,39.0,14.0,0.30
2025-01-22T17:00,84.8,75.2,1553.0,76.3,46.9,18.0,0.00
2025-01-22T18:00,113.6,104.3,1502.0,83.1,53.3,17.0,0.00
2025-01-22T19:00,132.2,122.9,1311.0,92.0,61.6,16.0,0.00
2025-01-22T20:00,139.2,129.0,1112.0,95.0,64.7,15.0,0.00
2025-01-22T21:00,142.5,132.7,933.0,86.4,57.4,14.0,0.00
2025-01-22T22:00,128.5,120.1,746.0,71.9,44.8,13.0,0.00
2025-01-22T23:00,102.0,94.8,600.0,60.7,35.5,12.0,0.00
2025-01-23T00:00,100.4,92.9,515.0,57.3,33.7,13.0,0.00
2025-01-23T01:00,109.4,100.4,470.0,57.3,35.1,14.0,0.00
2025-01-23T02:00,118.0,108.3,451.0,56.1,35.7,15.0,0.00
2025-01-23T03:00,127.6,118.3,440.0,51.2,33.4,14.0,0.00
2025-01-23T04:00,112.7,105.2,455.0,45.1,30.3,12.0,0.00
2025-01-23T05:00,115.0,108.0,537.0,47.9,29.2,9.0,0.00
2025-01-23T06:00,106.9,101.0,758.0,46.5,30.6,8.0,0.00
2025-01-23T07:00,108.7,103.4,1045.0,44.3,32.4,7.0,0.05
2025-01-23T08:00,109.7,105.2,1222.0,40.8,33.9,6.0,0.50
2025-01-23T09:00,109.4,106.2,1195.0,35.1,34.8,6.0,1.45
2025-01-23T10:00,97.6,94.1,1058.0,28.2,35.3,7.0,2.70
2025-01-23T11:00,77.1,73.1,912.0,21.8,34.7,7.0,3.70
2025-01-23T12:00,51.9,48.1,760.0,15.7,32.0,7.0,4.05
2025-01-23T13:00,40.6,37.4,599.0,10.3,28.3,6.0,3.55
2025-01-23T14:00,36.6,33.8,518.0,8.5,25.5,5.0,2.45
2025-01-23T15:00,35.3,32.6,578.0,12.6,24.6,4.0,1.20
2025-01-23T16:00,37.6,35.4,718.0,20.3,24.7,4.0,0.40
2025-01-23T17:00,43.8,41.7,840.0,30.5,26.6,4.0,0.05
2025-01-23T18:00,52.2,49.6,924.0,35.6,28.1,6.0,0.00
2025-01-23T19:00,60.1,55.9,990.0,42.4,30.0,9.0,0.00
2025-01-23T20:00,65.9,60.1,1006.0,46.4,31.1,11.0,0.00
2025-01-23T21:00,69.4,62.2,940.0,45.4,30.7,11.0,0.00
2025-01-23T22:00,71.0,64.0,823.0,41.6,29.5,10.0,0.00
2025-01-23T23:00,69.6,63.8,718.0,37.0,27.7,9.0,0.00
2025-01-24T00:00,65.9,61.5,641.0,31.4,24.9,9.0,0.00
2025-01-24T01:00,64.7,60.5,576.0,24.9,21.5,9.0,0.00
2025-01-24T02:00,65.2,60.1,536.0,20.1,19.0,9.0,0.00
2025-01-24T03:00,66.1,59.8,514.0,17.7,18.0,10.0,0.00
2025-01-24T04:00,67.3,60.1,517.0,16.9,18.0,12.0,0.00
2025-01-24T05:00,72.9,62.9,576.0,18.9,19.1,18.0,0.00
2025-01-24T06:00,74.3,65.0,753.0,22.9,21.5,16.0,0.00
2025-01-24T07:00,80.6,72.6,986.0,28.3,24.8,13.0,0.05
2025-01-24T08:00,83.4,77.8,1128.0,30.7,27.5,10.0,0.50
2025-01-24T09:00,82.9,79.4,1102.0,27.6,29.4,7.0,1.50
2025-01-24T10:00,77.8,75.4,985.0,21.6,30.6,4.0,2.80
2025-01-24T11:00,67.5,66.4,856.0,16.2,30.8,2.0,3.85
2025-01-24T12:00,50.8,49.9,715.0,11.9,29.0,1.0,4.20
2025-01-24T13:00,35.6,34.6,564.0,8.2,26.1,2.0,3.70
2025-01-24T14:00,30.9,29.8,482.0,7.4,24.0,2.0,2.60
2025-01-24T15:00,29.6,28.6,527.0,11.3,23.3,2.0,1.35
2025-01-24T16:00,30.9,29.7,642.0,18.1,23.3,1.0,0.45
2025-01-24T17:00,36.3,34.7,741.0,26.8,23.9,3.0,0.05
2025-01-24T18:00,46.7,43.2,796.0,31.4,25.4,9.0,0.00
2025-01-24T19:00,56.7,48.8,836.0,37.5,27.4,18.0,0.00
2025-01-24T20:00,65.4,52.7,859.0,40.6,28.5,23.0,0.00
2025-01-24T21:00,68.5,54.2,866.0,38.2,27.8,23.0,0.00
2025-01-24T22:00,68.0,55.9,858.0,32.8,26.1,20.0,0.00
2025-01-24T23:00,65.2,56.2,832.0,27.7,24.3,17.0,0.00
2025-01-25T00:00,62.2,54.5,776.0,23.6,22.5,16.0,0.00
2025-01-25T01:00,61.9,54.2,702.0,19.8,20.5,16.0,0.00
2025-01-25T02:00,62.4,54.5,650.0,16.9,19.1,15.0,0.00
2025-01-25T03:00,62.9,54.7,623.0,14.9,18.3,14.0,0.00
2025-01-25T04:00,62.2,54.5,619.0,13.9,18.0,13.0,0.00
2025-01-25T05:00,57.4,51.3,665.0,13.8,17.8,11.0,0.00
2025-01-25T06:00,54.8,50.8,817.0,17.8,19.1,8.0,0.00
2025-01-25T07:00,56.5,53.9,1021.0,23.1,21.0,5.0,0.05
2025-01-25T08:00,57.5,55.5,1140.0,26.0,22.5,2.0,0.55
2025-01-25T09:00,57.0,55.3,1104.0,24.4,23.2,1.0,1.65
2025-01-25T10:00,54.2,52.4,983.0,20.5,23.5,2.0,3.00
2025-01-25T11:00,50.9,49.4,860.0,16.8,23.7,2.0,4.15
2025-01-25T12:00,43.7,42.6,738.0,13.5,24.0,2.0,4.50
2025-01-25T13:00,36.8,35.9,614.0,10.5,24.1,2.0,4.00
2025-01-25T14:00,31.0,29.8,553.0,10.4,24.1,2.0,2.80
2025-01-25T15:00,29.1,27.4,597.0,14.9,23.6,2.0,1.45
2025-01-25T16:00,30.5,28.3,705.0,22.3,22.9,3.0,0.45
2025-01-25T17:00,37.3,35.7,819.0,29.7,23.7,3.0,0.05
2025-01-25T18:00,47.1,44.7,939.0,35.4,24.8,4.0,0.00
2025-01-25T19:00,53.2,49.5,1066.0,43.1,26.4,6.0,0.00
2025-01-25T20:00,57.7,52.4,1143.0,47.6,27.1,7.0,0.00
2025-01-25T21:00,61.2,54.2,1139.0,46.3,26.6,8.0,0.00
2025-01-25T22:00,63.8,56.3,1086.0,41.8,25.4,9.0,0.00
2025-01-25T23:00,63.1,56.2,1024.0,36.8,23.6,10.0,0.00
2025-01-26T00:00,58.8,52.5,954.0,31.7,20.9,10.0,0.00
2025-01-26T01:00,55.6,49.5,875.0,26.0,17.5,9.0,0.00
2025-01-26T02:00,53.6,46.8,823.0,21.6,15.1,9.0,0.00
2025-01-26T03:00,52.3,44.7,798.0,18.6,13.9,10.0,0.00
2025-01-26T04:00,51.7,43.7,799.0,16.9,13.5,11.0,0.00
2025-01-26T05:00,54.6,45.8,867.0,17.6,14.7,13.0,0.00
2025-01-26T06:00,53.8,46.6,1074.0,22.4,17.7,10.0,0.00
2025-01-26T07:00,59.8,54.1,1347.0,28.8,22.0,7.0,0.05
2025-01-26T08:00,65.7,61.7,1505.0,32.0,25.5,4.0,0.55
2025-01-26T09:00,63.6,60.1,1449.0,29.0,27.5,2.0,1.55
2025-01-26T10:00,60.1,57.3,1278.0,22.8,28.8,2.0,2.85
2025-01-26T11:00,56.1,55.2,1108.0,17.5,29.8,1.0,3.95
2025-01-26T12:00,49.5,49.1,958.0,13.8,30.6,0.0,4.30
2025-01-26T13:00,41.7,41.3,809.0,11.1,31.0,0.0,3.80
2025-01-26T14:00,36.2,36.0,723.0,11.2,31.3,0.0,2.70
2025-01-26T15:00,34.2,34.0,727.0,15.0,30.9,0.0,1.40
2025-01-26T16:00,35.4,35.3,794.0,21.7,30.4,0.0,0.45
2025-01-26T17:00,61.7,61.7,902.0,34.7,34.7,0.0,0.05
2025-01-26T18:00,73.1,72.9,1079.0,43.2,36.1,0.0,0.00
2025-01-26T19:00,80.1,79.9,1297.0,54.9,38.1,0.0,0.00
2025-01-26T20:00,86.6,86.1,1447.0,63.2,39.6,0.0,0.00
2025-01-26T21:00,92.0,90.6,1476.0,65.6,40.6,1.0,0.00
2025-01-26T22:00,98.5,95.9,1437.0,64.8,41.2,1.0,0.00
2025-01-26T23:00,101.0,97.1,1375.0,61.6,40.1,2.0,0.00
2025-01-27T00:00,96.9,92.7,1291.0,55.5,36.2,3.0,0.00
2025-01-27T01:00,92.7,88.2,1184.0,47.1,30.7,3.0,0.00
2025-01-27T02:00,88.7,84.1,1094.0,39.7,26.1,4.0,0.00
2025-01-27T03:00,84.8,79.6,1009.0,33.8,23.0,5.0,0.00
2025-01-27T04:00,80.6,75.0,942.0,29.0,20.7,6.0,0.00
2025-01-27T05:00,89.2,82.4,970.0,34.2,24.0,6.0,0.00
2025-01-27T06:00,82.4,75.7,1199.0,35.9,25.4,6.0,0.00
2025-01-27T07:00,85.7,78.9,1522.0,38.1,27.4,5.0,0.05
2025-01-27T08:00,88.2,82.7,1699.0,37.8,29.1,4.0,0.55
2025-01-27T09:00,85.0,80.3,1596.0,33.0,30.0,3.0,1.65
2025-01-27T10:00,77.3,73.6,1348.0,25.9,30.5,2.0,3.05
2025-01-27T11:00,70.5,69.6,1112.0,19.7,31.1,1.0,4.20
2025-01-27T12:00,61.2,61.0,924.0,15.1,31.9,0.0,4.60
2025-01-27T13:00,51.9,51.7,750.0,11.5,32.8,0.0,4.10
2025-01-27T14:00,45.6,45.4,645.0,10.7,33.2,0.0,2.90
2025-01-27T15:00,44.0,43.9,637.0,13.8,32.5,0.0,1.50
2025-01-27T16:00,44.7,44.6,699.0,19.7,31.3,0.0,0.50
2025-01-27T17:00,71.2,70.8,803.0,28.8,32.6,1.0,0.05
2025-01-27T18:00,79.6,79.2,984.0,34.1,33.3,2.0,0.00
2025-01-27T19:00,85.0,83.8,1209.0,41.2,34.2,4.0,0.00
2025-01-27T20:00,88.2,85.0,1345.0,45.4,34.4,6.0,0.00
2025-01-27T21:00,89.6,84.5,1324.0,44.1,33.6,8.0,0.00
2025-01-27T22:00,89.9,83.8,1216.0,39.8,32.3,9.0,0.00
2025-01-27T23:00,86.8,81.5,1097.0,35.1,30.4,10.0,0.00
2025-01-28T00:00,80.6,76.8,975.0,30.4,27.7,8.0,0.00
2025-01-28T01:00,75.9,73.3,842.0,25.5,24.6,5.0,0.00
2025-01-28T02:00,73.1,71.0,752.0,21.7,22.3,4.0,0.00
2025-01-28T03:00,72.6,69.8,708.0,19.3,21.1,5.0,0.00
2025-01-28T04:00,74.0,69.6,708.0,18.2,20.7,8.0,0.00
2025-01-28T05:00,77.5,75.0,798.0,21.4,22.4,4.0,0.00
2025-01-28T06:00,76.4,74.3,1078.0,26.7,25.3,3.0,0.00
2025-01-28T07:00,85.0,83.1,1448.0,33.8,29.5,3.0,0.05
2025-01-28T08:00,94.5,93.1,1663.0,37.4,33.2,2.0,0.60
2025-01-28T09:00,92.4,91.7,1583.0,34.3,36.0,2.0,1.65
2025-01-28T10:00,86.8,86.1,1346.0,27.8,38.4,1.0,3.05
2025-01-28T11:00,81.5,81.0,1123.0,22.0,40.6,1.0,4.25
2025-01-28T12:00,73.1,72.6,953.0,17.5,42.7,1.0,4.65
2025-01-28T13:00,65.2,64.5,797.0,13.8,44.6,1.0,4.10
2025-01-28T14:00,59.1,58.3,706.0,13.7,46.0,1.0,2.90
2025-01-28T15:00,55.6,54.7,683.0,17.5,45.6,1.0,1.50
2025-01-28T16:00,56.0,55.3,725.0,24.8,44.8,1.0,0.50
2025-01-28T17:00,89.4,88.7,880.0,42.9,51.4,1.0,0.05
2025-01-28T18:00,112.0,111.3,1208.0,64.9,56.8,1.0,0.00
2025-01-28T19:00,138.8,138.3,1650.0,95.4,64.7,1.0,0.00
2025-01-28T20:00,161.6,161.1,2071.0,119.2,73.9,1.0,0.00
2025-01-28T21:00,181.6,181.1,2512.0,130.6,87.0,1.0,0.00
2025-01-28T22:00,207.7,207.2,2934.0,135.2,101.5,1.0,0.00
2025-01-28T23:00,225.8,224.4,3083.0,135.0,108.3,1.0,0.00
2025-01-29T00:00,219.8,218.9,2752.0,129.8,101.3,1.0,0.00
2025-01-29T01:00,204.9,204.4,2148.0,119.8,86.7,1.0,0.00
2025-01-29T02:00,190.5,190.0,1644.0,106.9,73.5,1.0,0.00
2025-01-29T03:00,178.8,178.3,1348.0,89.4,64.8,1.0,0.00
2025-01-29T04:00,169.0,168.6,1152.0,69.1,57.6,1.0,0.00
2025-01-29T05:00,174.2,173.7,1103.0,75.5,60.4,1.0,0.00
2025-01-29T06:00,170.4,170.0,1313.0,71.2,58.9,1.0,0.00
2025-01-29T07:00,173.2,172.3,1669.0,64.9,56.8,1.0,0.05
2025-01-29T08:00,170.4,170.0,1882.0,56.9,55.1,1.0,0.55
2025-01-29T09:00,163.4,162.5,1811.0,45.9,54.1,2.0,1.60
2025-01-29T10:00,149.5,148.5,1597.0,33.2,53.3,2.0,2.95
2025-01-29T11:00,127.6,126.2,1372.0,23.3,52.9,3.0,4.05
2025-01-29T12:00,100.6,98.7,1150.0,17.3,52.9,3.0,4.45
2025-01-29T13:00,84.5,82.7,919.0,14.1,53.2,4.0,3.95
2025-01-29T14:00,75.7,73.8,770.0,14.5,53.0,4.0,2.75
2025-01-29T15:00,71.9,70.1,754.0,19.8,51.5,4.0,1.45
2025-01-29T16:00,72.6,71.0,822.0,28.6,49.4,3.0,0.45
2025-01-29T17:00,107.3,104.8,918.0,39.1,50.7,4.0,0.05
